,Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
7683,2018-11-17 03:53:00,52,52,100,CALM,0,0,29.19,0.0,Fog,2018-11-17T03:29:07Z,75,50,469.09,0.14,19.22,1010.0,18.9,56.0,448.26,511.54,...
7684,2018-11-17 04:53:00,51,51,100,CALM,0,0,29.19,0.0,Fog,2018-11-17T04:29:07Z,75,50,497.8,0.2,13.1,1013.0,12.94,56.0,482.22,534.23,...
7685,2018-11-17 05:53:00,51,0,0,CALM,0,0,29.2,0.0,Fog,2018-11-17T05:28:51Z,75,50,491.24,0.19,12.55,1018.0,12.51,56.0,463.32,508.74,...
7686,2018-11-17 06:53:00,0,0,0,CALM,0,0,29.21,0.0,Fog,2018-11-17T06:29:30Z,75,50,490.57,0.19,16.84,1022.0,16.95,56.0,467.61,526.15,...
7687,2018-11-17 07:53:00,50,50,100,CALM,0,0,29.22,0.0,Fog,2018-11-17T07:29:30Z,75,50,471.12,0.15,4.86,1031.0,4.58,56.0,462.07,479.91,...
7688,2018-11-17 08:53:00,52,52,100,VAR,3,0,29.23,0.0,Mostly Cloudy,2018-11-17T08:29:30Z,75,50,470.55,0.15,8.66,1035.0,8.67,56.0,446.74,493.56,...
7689,2018-11-17 09:53:00,58,50,75,CALM,0,0,29.23,0.0,Partly Cloudy,2018-11-17T09:29:30Z,75,50,460.4,0.13,8.45,1041.0,8.59,56.0,448.73,492.81,...
7690,2018-11-17 10:53:00,64,47,54,CALM,0,0,29.23,0.0,Partly Cloudy,2018-11-17T10:31:00Z,75,50,452.11,0.09,2.18,522.0,1.99,28.0,449.89,457.24,...
7691,2018-11-17 11:53:00,67,42,40,SE,5,0,29.2,0.0,Partly Cloudy,2018-11-17T11:29:30Z,75,50,448.74,0.1,4.36,1048.0,4.22,56.0,440.12,457.93,...
7692,2018-11-17 12:53:00,69,43,39,SSW,5,0,29.18,0.0,Fair,2018-11-17T12:29:30Z,75,50,447.73,0.1,5.12,1047.0,5.09,56.0,438.52,457.46,...
7693,2018-11-17 13:53:00,71,40,32,CALM,0,0,29.17,0.0,Fair,2018-11-17T13:21:23Z,75,50,438.88,0.08,3.38,661.0,3.28,36.0,433.07,445.74,...
7694,2018-11-17 14:53:00,71,43,36,S,5,0,29.16,0.0,Partly Cloudy,2018-11-17T14:29:54Z,75,50,461.55,0.12,10.19,908.0,10.22,50.0,441.75,474.22,...
7695,2018-11-17 15:53:00,68,49,50,S,7,0,29.16,0.0,Partly Cloudy,2018-11-17T15:30:05Z,75,50,473.6,0.15,6.83,987.0,6.84,55.0,462.25,483.67,...
7696,2018-11-17 16:53:00,64,52,65,S,6,0,29.17,0.0,Cloudy,2018-11-17T16:29:48Z,75,50,481.1,0.16,4.57,992.0,4.49,56.0,472.71,489.03,...
7697,2018-11-17 17:53:00,62,52,70,SSW,3,0,29.18,0.0,Cloudy,2018-11-17T17:29:48Z,75,50,456.21,0.11,11.43,996.0,11.43,56.0,440.78,476.9,...
7698,2018-11-17 18:53:00,61,53,75,SE,3,0,29.19,0.0,Mostly Cloudy,2018-11-17T18:29:48Z,75,50,436.66,0.07,3.61,1002.0,3.56,56.0,427.83,443.72,...
7699,2018-11-17 19:53:00,60,54,80,E,5,0,29.2,0.0,Partly Cloudy,2018-11-17T19:25:41Z,75,50,436.68,0.07,4.17,522.0,4.21,29.0,425.52,441.31,...
7700,2018-11-17 20:53:00,59,53,81,CALM,0,0,29.21,0.0,Partly Cloudy,2018-11-17T20:29:11Z,75,50,427.7,0.06,1.46,1008.0,1.37,56.0,425.09,430.95,...
7701,2018-11-17 21:53:00,57,52,83,CALM,0,0,29.22,0.0,Mostly Cloudy,2018-11-17T21:29:11Z,75,50,426.34,0.06,2.06,1012.0,1.98,56.0,422.69,430.64,...
7702,2018-11-17 22:53:00,58,50,75,CALM,0,0,29.23,0.0,Mostly Cloudy,2018-11-17T22:28:51Z,75,50,422.86,0.05,1.82,1014.0,1.7,56.0,420.27,427.81,...
7703,2018-11-17 23:53:00,57,50,77,CALM,0,0,29.22,0.0,Mostly Cloudy,2018-11-17T23:29:30Z,75,50,424.34,0.05,3.51,1016.0,2.94,56.0,420.77,432.15,...
7704,2018-11-18 00:53:00,56,49,77,CALM,0,0,29.22,0.0,Mostly Cloudy,2018-11-18T00:29:30Z,75,50,427.39,0.06,2.53,1022.0,2.43,56.0,423.58,431.53,...
7705,2018-11-18 01:53:00,55,47,74,CALM,0,0,29.22,0.0,Mostly Cloudy,2018-11-18T01:29:30Z,75,50,434.38,0.07,2.81,1027.0,2.76,56.0,430.3,440.96,...
7706,2018-11-18 02:53:00,54,48,80,N,3,0,29.21,0.0,Mostly Cloudy,2018-11-18T02:29:30Z,75,50,437.71,0.08,1.9,1033.0,1.79,56.0,434.45,443.01,...
7707,2018-11-18 03:53:00,54,42,64,W,3,0,29.21,0.0,Mostly Cloudy,2018-11-18T03:29:30Z,75,50,444.57,0.09,3.22,1036.0,2.95,56.0,440.1,456.27,...
7708,2018-11-18 04:53:00,53,45,74,CALM,0,0,29.23,0.0,Mostly Cloudy,2018-11-18T04:30:18Z,75,50,454.73,0.1,15.08,500.0,15.19,27.0,437.12,477.61,...
7709,2018-11-18 05:53:00,51,44,77,CALM,0,0,29.24,0.0,Partly Cloudy,2018-11-18T05:29:30Z,75,50,471.96,0.15,10.33,1035.0,10.11,56.0,451.33,490.31,...
7710,2018-11-18 06:53:00,50,42,74,N,3,0,29.26,0.0,Partly Cloudy,2018-11-18T06:29:30Z,75,50,471.14,0.15,5.58,1034.0,5.26,56.0,461.31,484.55,...
7711,2018-11-18 07:53:00,53,40,61,CALM,0,0,29.27,0.0,Partly Cloudy,2018-11-18T07:20:00Z,75,50,471.82,0.15,5.53,682.0,5.31,37.0,463.64,485.59,...
7712,2018-11-18 08:53:00,55,38,53,NW,3,0,29.26,0.0,Mostly Cloudy,2018-11-18T08:29:30Z,75,50,456.76,0.11,6.66,868.0,6.65,47.0,446.93,469.65,...
7713,2018-11-18 09:53:00,61,41,48,VAR,3,0,29.26,0.0,Partly Cloudy,2018-11-18T09:29:58Z,75,50,450.66,0.11,3.22,1047.0,3.16,58.0,443.59,457.92,...
7714,2018-11-18 10:53:00,67,40,37,CALM,0,0,29.24,0.0,Fair,2018-11-18T10:29:57Z,75,50,444.33,0.09,2.99,1054.0,3.05,59.0,440.67,452.85,...
7715,2018-11-18 11:53:00,70,37,30,VAR,3,0,29.21,0.0,Partly Cloudy,2018-11-18T11:29:56Z,75,50,449.29,0.1,5.02,989.0,5.01,56.0,440.72,457.94,...
7716,2018-11-18 12:53:00,74,33,22,CALM,0,0,29.18,0.0,Fair,2018-11-18T12:29:56Z,75,50,451.64,0.1,4.71,993.0,4.67,56.0,442.56,459.4,...
7717,2018-11-18 13:53:00,74,30,20,SSW,5,0,29.17,0.0,Fair,2018-11-18T13:24:50Z,75,50,455.08,0.09,4.03,498.0,4.0,28.0,448.99,461.07,...
7718,2018-11-18 14:53:00,74,33,22,SSE,3,0,29.16,0.0,Partly Cloudy,2018-11-18T14:29:18Z,75,50,463.0,0.13,3.04,995.0,2.82,56.0,456.42,468.33,...
7719,2018-11-18 15:53:00,73,42,33,S,5,0,29.15,0.0,Partly Cloudy,2018-11-18T15:29:18Z,75,50,459.18,0.12,1.86,995.0,1.46,56.0,455.99,462.94,...
7720,2018-11-18 16:53:00,71,44,38,CALM,0,0,29.15,0.0,Cloudy,2018-11-18T16:29:18Z,75,50,455.21,0.11,2.42,995.0,2.31,56.0,451.06,460.44,...
7721,2018-11-18 17:53:00,66,46,48,CALM,0,0,29.16,0.0,Fair,2018-11-18T17:29:18Z,75,50,457.23,0.11,1.74,995.0,1.45,56.0,454.67,460.84,...
7722,2018-11-18 18:53:00,64,38,38,CALM,0,0,29.17,0.0,Partly Cloudy,2018-11-18T18:29:30Z,75,50,450.92,0.11,4.49,1000.0,4.3,56.0,444.68,463.79,...
7723,2018-11-18 19:53:00,61,36,39,CALM,0,0,29.18,0.0,Fair,2018-11-18T19:29:30Z,75,50,440.87,0.08,3.84,1001.0,3.27,56.0,436.93,452.98,...
7724,2018-11-18 20:53:00,58,42,56,CALM,0,0,29.2,0.0,Partly Cloudy,2018-11-18T20:29:30Z,75,50,432.77,0.07,3.46,1001.0,3.28,56.0,427.0,440.6,...
7725,2018-11-18 21:53:00,56,43,62,NE,3,0,29.22,0.0,Partly Cloudy,2018-11-18T21:29:30Z,75,50,429.33,0.06,1.57,1002.0,1.47,56.0,428.04,437.47,...
7726,2018-11-18 22:53:00,55,39,55,CALM,0,0,29.22,0.0,Partly Cloudy,2018-11-18T22:29:30Z,75,50,435.75,0.07,10.28,500.0,10.36,28.0,428.4,456.82,...
7727,2018-11-18 23:53:00,55,32,42,NNW,3,0,29.22,0.0,Partly Cloudy,2018-11-18T23:29:30Z,75,50,460.72,0.13,5.32,1014.0,4.52,56.0,452.96,471.29,...
7728,2018-11-19 00:53:00,54,37,53,CALM,0,0,29.21,0.0,Partly Cloudy,2018-11-19T00:29:30Z,75,50,469.01,0.15,4.81,1015.0,4.26,56.0,462.81,484.68,...
7729,2018-11-19 01:53:00,51,37,59,CALM,0,0,29.21,0.0,Partly Cloudy,2018-11-19T01:19:30Z,75,50,471.85,0.15,5.25,690.0,4.69,38.0,465.39,488.16,...
7730,2018-11-19 02:53:00,52,34,50,CALM,0,0,29.2,0.0,Partly Cloudy,2018-11-19T02:29:30Z,75,50,466.06,0.12,6.65,855.0,6.53,47.0,451.7,490.88,...
7731,2018-11-19 03:53:00,50,34,54,CALM,0,0,29.2,0.0,Partly Cloudy,2018-11-19T03:29:45Z,75,50,511.64,0.24,9.69,1011.0,9.2,57.0,489.29,532.66,...
7732,2018-11-19 04:53:00,50,37,61,CALM,0,0,29.2,0.0,Partly Cloudy,2018-11-19T04:29:45Z,75,50,521.26,0.26,17.0,995.0,16.94,56.0,487.75,558.5,...
7733,2018-11-19 05:53:00,49,34,56,CALM,0,0,29.21,0.0,Fair,2018-11-19T05:29:17Z,75,50,526.86,0.26,7.68,956.0,7.61,55.0,509.47,537.17,...
7734,2018-11-19 06:53:00,50,33,52,CALM,0,0,29.21,0.0,Cloudy,2018-11-19T06:29:03Z,75,50,504.36,0.21,12.11,967.0,11.65,56.0,479.59,531.12,...
7735,2018-11-19 07:53:00,54,31,41,W,3,0,29.22,0.0,Cloudy,2018-11-19T07:23:50Z,75,50,499.34,0.17,6.38,494.0,6.52,29.0,478.17,506.87,...
7736,2018-11-19 08:53:00,59,32,36,CALM,0,0,29.24,0.0,Cloudy,2018-11-19T08:29:22Z,75,50,487.19,0.17,6.36,964.0,6.3,55.0,476.06,503.42,...
7737,2018-11-19 09:53:00,64,34,33,CALM,0,0,29.25,0.0,Cloudy,2018-11-19T09:29:22Z,75,50,479.38,0.16,3.65,990.0,3.55,56.0,470.14,485.15,...
7738,2018-11-19 10:53:00,69,33,26,CALM,0,0,29.24,0.0,Mostly Cloudy,2018-11-19T10:29:22Z,75,50,460.38,0.12,5.76,995.0,5.71,56.0,453.63,477.91,...
7739,2018-11-19 11:53:00,71,27,19,ESE,3,0,29.21,0.0,Cloudy,2018-11-19T11:29:05Z,75,50,466.35,0.14,5.43,996.0,5.41,56.0,456.81,474.52,...
7740,2018-11-19 12:53:00,72,30,21,S,6,0,29.18,0.0,Cloudy,2018-11-19T12:29:30Z,75,50,462.47,0.13,12.97,999.0,12.94,56.0,446.1,508.71,...
7741,2018-11-19 13:53:00,72,29,20,CALM,0,0,29.17,0.0,Cloudy,2018-11-19T13:29:30Z,75,50,452.69,0.11,7.7,1002.0,6.98,56.0,437.74,474.15,...
7742,2018-11-19 14:53:00,71,29,21,SW,3,0,29.16,0.0,Cloudy,2018-11-19T14:29:30Z,75,50,466.9,0.14,16.45,1001.0,16.08,56.0,437.37,508.62,...
7743,2018-11-19 15:53:00,71,31,23,WSW,3,0,29.16,0.0,Cloudy,2018-11-19T15:29:30Z,75,50,485.3,0.18,20.9,1000.0,20.66,56.0,449.96,516.65,...
7744,2018-11-19 16:53:00,70,29,22,WNW,5,0,29.15,0.0,Cloudy,2018-11-19T16:29:00Z,75,50,504.8,0.18,16.63,500.0,16.24,28.0,471.01,543.55,...
7745,2018-11-19 17:53:00,67,28,23,WNW,6,0,29.16,0.0,Mostly Cloudy,2018-11-19T17:29:30Z,75,50,505.03,0.23,4.95,1000.0,4.78,56.0,492.09,514.33,...
7746,2018-11-19 18:53:00,64,29,27,CALM,0,0,29.16,0.0,Mostly Cloudy,2018-11-19T18:29:30Z,75,50,511.76,0.24,6.28,1004.0,6.23,56.0,498.0,521.29,...
7747,2018-11-19 19:53:00,62,36,38,ESE,3,0,29.17,0.0,Mostly Cloudy,2018-11-19T19:20:00Z,75,50,504.1,0.23,6.99,698.0,6.77,39.0,494.77,518.05,...
7748,2018-11-19 20:53:00,61,41,48,E,7,0,29.19,0.0,Partly Cloudy,2018-11-19T20:30:01Z,75,50,475.41,0.14,7.19,815.0,6.99,46.0,460.77,494.29,...
7749,2018-11-19 21:53:00,61,44,54,E,3,0,29.2,0.0,Partly Cloudy,2018-11-19T21:29:07Z,75,50,458.44,0.12,5.49,963.0,5.37,56.0,451.25,467.12,...
7750,2018-11-19 22:53:00,55,34,45,N,5,0,29.2,0.0,Partly Cloudy,2018-11-19T22:29:07Z,75,50,457.65,0.12,3.14,966.0,2.93,56.0,451.36,471.75,...
7751,2018-11-19 23:53:00,54,34,47,NNW,5,0,29.19,0.0,Partly Cloudy,2018-11-19T23:29:07Z,75,50,461.73,0.12,2.93,971.0,2.91,56.0,456.14,467.34,...
7752,2018-11-20 00:53:00,53,31,43,WSW,6,0,29.17,0.0,Partly Cloudy,2018-11-20T00:29:07Z,75,50,461.07,0.12,2.78,973.0,2.5,56.0,454.91,468.09,...
7753,2018-11-20 01:53:00,51,32,48,CALM,0,0,29.16,0.0,Partly Cloudy,2018-11-20T01:23:26Z,75,50,464.02,0.11,4.17,515.0,3.7,30.0,458.57,474.42,...
7754,2018-11-20 02:53:00,51,30,44,NW,5,0,29.17,0.0,Partly Cloudy,2018-11-20T02:29:26Z,75,50,495.04,0.19,7.85,937.0,7.88,54.0,482.95,506.76,...
7755,2018-11-20 03:53:00,51,27,39,S,3,0,29.16,0.0,Fair,2018-11-20T03:29:26Z,75,50,523.8,0.26,18.79,975.0,18.49,56.0,487.73,560.84,...
7756,2018-11-20 04:53:00,47,31,54,CALM,0,0,29.15,0.0,Fair,2018-11-20T04:29:28Z,75,50,527.26,0.27,19.02,982.0,19.2,56.0,503.57,571.49,...
7757,2018-11-20 05:53:00,50,30,46,CALM,0,0,29.16,0.0,Fair,2018-11-20T05:29:30Z,75,50,518.25,0.26,14.47,983.0,14.53,56.0,502.08,558.26,...
7758,2018-11-20 06:53:00,49,31,50,CALM,0,0,29.17,0.0,Fair,2018-11-20T06:29:30Z,75,50,502.76,0.22,7.51,985.0,7.44,56.0,488.32,521.58,...
7759,2018-11-20 07:53:00,53,32,45,CALM,0,0,29.19,0.0,Fair,2018-11-20T07:29:30Z,75,50,485.85,0.18,4.74,1002.0,4.61,56.0,476.21,495.21,...
7760,2018-11-20 08:53:00,58,28,32,CALM,0,0,29.21,0.0,Fair,2018-11-20T08:29:30Z,75,50,486.1,0.18,3.2,1006.0,2.96,56.0,477.52,491.01,...
7761,2018-11-20 09:53:00,63,28,27,S,3,0,29.22,0.0,Fair,2018-11-20T09:29:30Z,75,50,478.19,0.17,5.16,1012.0,5.05,56.0,469.97,487.86,...
7762,2018-11-20 10:53:00,67,33,28,SE,6,0,29.21,0.0,Fair,2018-11-20T10:28:09Z,75,50,476.99,0.13,4.44,488.0,4.38,27.0,470.43,488.03,...
7763,2018-11-20 11:53:00,70,35,28,SE,5,0,29.19,0.0,Fair,2018-11-20T11:29:30Z,75,50,485.82,0.18,9.1,1010.0,9.03,56.0,474.89,510.7,...
7764,2018-11-20 12:53:00,71,37,29,SSE,6,0,29.16,0.0,Fair,2018-11-20T12:29:30Z,75,50,489.07,0.19,2.72,1008.0,2.39,56.0,484.61,495.7,...
7765,2018-11-20 13:53:00,73,37,27,CALM,0,0,29.15,0.0,Fair,2018-11-20T13:21:00Z,75,50,497.65,0.21,6.88,738.0,6.74,41.0,487.2,513.79,...
7766,2018-11-20 14:53:00,72,45,38,SSE,9,0,29.14,0.0,Fair,2018-11-20T14:31:00Z,75,50,504.79,0.19,6.85,791.0,6.68,44.0,496.36,520.89,...
7767,2018-11-20 15:53:00,68,37,32,S,9,0,29.15,0.0,Fair,2018-11-20T15:29:51Z,75,50,512.59,0.24,6.2,1015.0,5.95,58.0,501.1,528.89,...
7768,2018-11-20 16:53:00,65,37,36,S,3,0,29.16,0.0,Partly Cloudy,2018-11-20T16:29:40Z,75,50,485.34,0.18,13.77,971.0,13.67,56.0,470.32,509.84,...
7769,2018-11-20 17:53:00,63,39,41,S,5,0,29.17,0.0,Fair,2018-11-20T17:29:15Z,75,50,475.79,0.15,5.11,964.0,5.04,56.0,469.48,487.15,...
7770,2018-11-20 18:53:00,61,46,58,SE,3,0,29.2,0.0,Fair,2018-11-20T18:29:15Z,75,50,481.67,0.17,4.33,971.0,4.11,56.0,474.98,490.56,...
7771,2018-11-20 19:53:00,60,45,57,VAR,3,0,29.22,0.0,Fair,2018-11-20T19:22:39Z,75,50,476.58,0.14,2.11,550.0,1.94,32.0,471.28,479.96,...
7772,2018-11-20 20:53:00,57,46,67,CALM,0,0,29.24,0.0,Fair,2018-11-20T20:29:33Z,75,50,471.88,0.14,9.53,906.0,9.66,52.0,457.39,485.69,...
7773,2018-11-20 21:53:00,58,48,70,E,3,0,29.24,0.0,Fair,2018-11-20T21:29:33Z,75,50,458.12,0.12,4.77,979.0,4.71,56.0,447.86,464.28,...
7774,2018-11-20 22:53:00,57,48,72,ESE,3,0,29.25,0.0,Haze,2018-11-20T22:29:08Z,75,50,454.76,0.11,2.6,981.0,2.31,56.0,450.15,459.83,...
7775,2018-11-20 23:53:00,53,45,74,CALM,0,0,29.26,0.0,Haze,2018-11-20T23:29:30Z,75,50,434.63,0.07,8.3,990.0,8.36,56.0,427.44,453.56,...
7776,2018-11-21 00:53:00,53,41,64,N,3,0,29.27,0.0,Cloudy,2018-11-21T00:29:30Z,75,50,441.35,0.09,6.96,994.0,6.95,56.0,428.0,457.96,...
7777,2018-11-21 01:53:00,54,42,64,CALM,0,0,29.26,0.0,Cloudy,2018-11-21T01:29:30Z,75,50,450.47,0.1,2.93,1001.0,2.92,56.0,446.27,455.79,...
7778,2018-11-21 02:53:00,53,46,77,CALM,0,0,29.27,0.0,Haze,2018-11-21T02:29:30Z,75,50,456.84,0.12,3.36,1007.0,3.33,56.0,450.14,466.12,...
7779,2018-11-21 03:53:00,52,45,77,N,5,0,29.28,0.0,Haze,2018-11-21T03:29:30Z,75,50,464.42,0.14,4.29,1011.0,4.21,56.0,454.73,472.13,...
7780,2018-11-21 04:53:00,51,44,77,WSW,5,0,29.28,0.0,Haze,2018-11-21T04:27:30Z,75,50,459.88,0.11,6.0,507.0,5.86,28.0,448.05,468.84,...
7781,2018-11-21 05:53:00,49,43,80,CALM,0,0,29.27,0.0,Haze,2018-11-21T05:29:30Z,75,50,471.47,0.15,16.08,1012.0,15.86,56.0,449.21,506.11,...
7782,2018-11-21 06:53:00,50,37,61,CALM,0,0,29.3,0.0,Fair,2018-11-21T06:29:30Z,75,50,478.31,0.17,7.35,1011.0,7.24,56.0,464.92,492.02,...
7783,2018-11-21 07:53:00,52,41,66,CALM,0,0,29.3,0.0,Partly Cloudy,2018-11-21T07:21:30Z,75,50,461.3,0.13,4.57,762.0,4.42,42.0,449.14,466.8,...
7784,2018-11-21 08:53:00,57,44,62,CALM,0,0,29.32,0.0,Haze,2018-11-21T08:31:35Z,75,50,447.91,0.09,4.75,773.0,4.64,44.0,439.04,458.56,...
7785,2018-11-21 09:53:00,61,46,58,VAR,5,0,29.32,0.0,Fair,2018-11-21T09:29:18Z,75,50,444.06,0.09,4.6,971.0,4.46,56.0,437.88,453.52,...
7786,2018-11-21 10:53:00,64,45,50,CALM,0,0,29.3,0.0,Partly Cloudy,2018-11-21T10:29:18Z,75,50,447.76,0.1,2.59,975.0,2.53,56.0,442.67,450.72,...
7787,2018-11-21 11:53:00,67,40,37,ESE,10,0,29.28,0.0,Partly Cloudy,2018-11-21T11:29:18Z,75,50,451.13,0.1,2.4,979.0,2.15,56.0,447.12,455.68,...
7788,2018-11-21 12:53:00,68,42,39,SSE,7,0,29.25,0.0,Partly Cloudy,2018-11-21T12:29:18Z,75,50,453.46,0.11,3.24,982.0,2.91,56.0,448.23,459.88,...
7789,2018-11-21 13:53:00,68,42,39,S,7,0,29.23,0.0,Partly Cloudy,2018-11-21T13:22:15Z,75,50,452.41,0.1,2.88,573.0,2.28,33.0,448.29,455.84,...
7790,2018-11-21 14:53:00,68,46,45,SSE,12,0,29.24,0.0,Mostly Cloudy,2018-11-21T14:29:37Z,75,50,467.37,0.13,4.11,895.0,4.01,51.0,458.18,475.39,...
7791,2018-11-21 15:53:00,65,51,61,SSW,7,0,29.23,0.0,Partly Cloudy,2018-11-21T15:29:30Z,75,50,477.31,0.16,4.57,986.0,4.07,56.0,469.58,486.07,...
7792,2018-11-21 16:53:00,63,52,67,SSW,6,0,29.25,0.0,Mostly Cloudy,2018-11-21T16:29:30Z,75,50,463.72,0.13,7.81,989.0,7.77,56.0,446.97,477.74,...
7793,2018-11-21 17:53:00,62,52,70,S,3,0,29.27,0.0,Cloudy,2018-11-21T17:29:30Z,75,50,441.64,0.09,4.71,991.0,4.56,56.0,432.02,450.25,...
7794,2018-11-21 18:53:00,62,53,72,S,3,0,29.28,0.0,Cloudy,2018-11-21T18:29:30Z,75,50,429.55,0.06,3.25,994.0,3.23,56.0,424.98,436.47,...
7795,2018-11-21 19:53:00,62,53,72,SSW,3,0,29.28,0.0,Cloudy,2018-11-21T19:24:25Z,75,50,426.15,0.06,3.28,736.0,3.3,41.0,420.67,430.82,...
7796,2018-11-21 20:53:00,61,54,78,ESE,6,0,29.28,0.0,Cloudy,2018-11-21T20:29:30Z,75,50,423.02,0.05,1.98,1002.0,1.95,56.0,419.36,427.52,...
7797,2018-11-21 21:53:00,61,54,78,SSE,7,0,29.28,0.0,Cloudy,2018-11-21T21:29:30Z,75,50,421.95,0.05,2.06,1004.0,1.78,56.0,419.2,429.73,...
7798,2018-11-21 22:53:00,58,56,93,SSW,3,0,29.28,0.1,Light Rain,2018-11-21T22:26:32Z,75,50,421.78,0.05,1.79,502.0,1.4,28.0,418.57,425.6,...
7799,2018-11-21 23:53:00,58,56,93,SSE,7,0,29.26,0.0,Light Rain,2018-11-21T23:29:30Z,75,50,419.15,0.05,1.7,1005.0,1.62,56.0,417.02,423.1,...
7800,2018-11-22 00:53:00,57,54,89,SE,8,0,29.24,0.0,Light Rain,2018-11-22T00:29:30Z,75,50,420.42,0.05,1.59,1008.0,1.39,56.0,417.45,424.28,...
7801,2018-11-22 01:53:00,55,55,100,ESE,8,0,29.25,0.0,Light Rain,2018-11-22T01:22:30Z,75,50,426.14,0.06,2.13,773.0,2.1,43.0,420.72,429.73,...
7802,2018-11-22 02:53:00,55,55,100,ESE,7,0,29.25,0.1,Light Rain,2018-11-22T02:32:30Z,75,50,433.31,0.07,1.42,738.0,1.39,41.0,430.34,435.88,...
7803,2018-11-22 03:53:00,55,55,100,ENE,3,0,29.25,0.0,Cloudy,2018-11-22T03:29:51Z,75,50,439.06,0.08,4.82,1012.0,4.64,57.0,431.23,452.81,...
7804,2018-11-22 04:53:00,56,55,97,ESE,3,0,29.25,0.0,Partly Cloudy,2018-11-22T04:29:26Z,75,50,470.68,0.14,6.71,972.0,6.55,57.0,456.5,485.7,...
7805,2018-11-22 05:53:00,55,55,100,CALM,0,0,29.27,0.0,Fair,2018-11-22T05:29:26Z,75,50,473.8,0.15,5.12,955.0,5.01,56.0,463.97,480.87,...
7806,2018-11-22 06:53:00,54,54,100,CALM,0,0,29.3,0.0,Mostly Cloudy,2018-11-22T06:29:26Z,75,50,462.67,0.13,2.13,960.0,1.76,56.0,458.97,465.8,...
7807,2018-11-22 07:53:00,55,55,100,CALM,0,0,29.32,0.0,Mostly Cloudy,2018-11-22T07:21:27Z,75,50,460.41,0.12,3.07,599.0,2.82,35.0,455.12,464.85,...
7808,2018-11-22 08:53:00,58,55,90,CALM,0,0,29.33,0.0,Fair,2018-11-22T08:29:45Z,75,50,442.73,0.08,7.72,848.0,7.54,49.0,427.97,455.12,...
7809,2018-11-22 09:53:00,60,53,78,W,6,0,29.35,0.0,Fair,2018-11-22T09:29:45Z,75,50,430.05,0.06,2.75,982.0,2.72,56.0,426.18,437.67,...
7810,2018-11-22 10:53:00,63,50,63,NNW,6,0,29.34,0.0,Partly Cloudy,2018-11-22T10:29:45Z,75,50,426.64,0.06,1.2,988.0,1.09,56.0,423.74,429.01,...
7811,2018-11-22 11:53:00,64,50,60,WSW,6,0,29.32,0.0,Partly Cloudy,2018-11-22T11:29:45Z,75,50,428.84,0.06,0.96,987.0,0.89,56.0,426.3,430.7,...
7812,2018-11-22 12:53:00,65,47,52,SW,9,0,29.31,0.0,Fair,2018-11-22T12:29:11Z,75,50,428.98,0.06,2.2,988.0,2.04,56.0,424.89,435.96,...
7813,2018-11-22 13:53:00,66,47,50,VAR,5,0,29.3,0.0,Fair,2018-11-22T13:29:30Z,75,50,432.72,0.07,1.26,992.0,1.14,56.0,429.36,435.99,...
7814,2018-11-22 14:53:00,67,48,51,WNW,7,0,29.29,0.0,Partly Cloudy,2018-11-22T14:29:30Z,75,50,436.23,0.08,1.39,991.0,1.22,56.0,433.88,438.99,...
7815,2018-11-22 15:53:00,65,48,54,W,10,0,29.29,0.0,Partly Cloudy,2018-11-22T15:29:30Z,75,50,440.2,0.08,2.6,991.0,2.43,56.0,435.96,446.15,...
7816,2018-11-22 16:53:00,63,51,65,SW,9,0,29.31,0.0,Mostly Cloudy,2018-11-22T16:26:00Z,75,50,436.69,0.07,2.98,517.0,2.98,29.0,431.57,440.49,...
7817,2018-11-22 17:53:00,61,53,75,W,7,0,29.33,0.0,Fair,2018-11-22T17:29:30Z,75,50,426.01,0.06,2.77,995.0,2.76,56.0,421.98,432.66,...
7818,2018-11-22 18:53:00,60,53,78,CALM,0,0,29.33,0.0,Mostly Cloudy,2018-11-22T18:29:30Z,75,50,420.91,0.05,3.26,997.0,2.82,56.0,416.47,430.05,...
7819,2018-11-22 19:53:00,59,53,81,CALM,0,0,29.34,0.0,Fair,2018-11-22T19:23:00Z,75,50,419.31,0.05,3.13,781.0,2.62,44.0,415.88,428.74,...
7820,2018-11-22 20:53:00,57,52,83,CALM,0,0,29.35,0.0,Mostly Cloudy,2018-11-22T20:33:21Z,75,50,422.49,0.05,2.56,714.0,2.16,41.0,419.64,427.68,...
7821,2018-11-22 21:53:00,56,52,87,CALM,0,0,29.36,0.0,Partly Cloudy,2018-11-22T21:29:51Z,75,50,419.26,0.05,4.24,956.0,3.8,56.0,415.91,436.79,...
7822,2018-11-22 22:53:00,54,51,90,CALM,0,0,29.36,0.0,Partly Cloudy,2018-11-22T22:29:30Z,75,50,418.55,0.05,4.64,946.0,4.13,56.0,414.88,433.22,...
7823,2018-11-22 23:53:00,53,50,89,CALM,0,0,29.35,0.0,Fair,2018-11-22T23:29:30Z,75,50,418.53,0.05,4.4,950.0,3.89,56.0,414.02,432.64,...
